Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Item Weight,Total Sales,Rating
Regular,FDG05,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.087847141,11,156.863,4
Regular,FDA04,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.066729996,11.3,257.2962,4
Regular,FDI04,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.072912432,13.65,198.4426,4
Regular,FDP28,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.080640478,13.65,262.6936,4
Regular,FDF28,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.037864721,15.7,124.1046,4
Regular,FDA40,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.099271209,16,88.5856,4
Regular,FDY16,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.092226754,18.35,184.4266,4
Regular,FDI41,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.062256921,18.5,148.0418,4
Regular,FDE17,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.054455495,20.1,149.5366,4
Regular,FDN56,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.107057186,5.46,144.9786,4
Regular,FDS56,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.038756864,5.785,260.7252,4
Regular,FDO31,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.028982682,6.76,79.596,4
Regular,FDD44,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.078400465,8.05,259.0646,4
Regular,FDV44,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.039844429,8.365,190.1188,4
Regular,FDU31,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.024991056,10.5,217.9508,4
Regular,FDR55,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.132083542,12.15,189.5872,4
Regular,FDW19,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.038500421,12.35,110.757,4
Regular,FDK20,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.041557653,12.6,124.5072,4
Regular,FDS44,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.15604396,12.65,239.6538,4
Regular,FDS31,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.044192372,13.1,180.3318,4
Regular,FDS19,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.064207277,13.8,76.0012,4
Regular,FDH45,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.105666833,15.1,41.6796,4
Regular,FDO19,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.016596645,17.7,48.3034,4
Regular,FDI08,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.066297055,18.2,247.1092,4
Regular,FDW32,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.094296835,18.35,84.3882,4
Regular,FDT32,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.065633934,19,186.5214,4
Regular,FDB57,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.018805105,20.25,220.6772,4
Regular,FDX31,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.014825605,20.35,233.2958,4
Regular,FDP03,Meat,2010,OUT046,Tier 1,Small,Supermarket Type1,0.06117708,5.15,121.8388,4
Regular,FDO27,Meat,2010,OUT046,Tier 1,Small,Supermarket Type1,0.179077475,6.175,94.3752,4
Regular,FDR15,Meat,2010,OUT046,Tier 1,Small,Supermarket Type1,0.033437991,9.3,153.2314,4
Regular,FDN03,Meat,2010,OUT046,Tier 1,Small,Supermarket Type1,0.015089965,9.8,249.6408,4
Regular,FDT27,Meat,2010,OUT046,Tier 1,Small,Supermarket Type1,0.069587171,11.395,234.6616,4
Regular,FDT15,Meat,2010,OUT046,Tier 1,Small,Supermarket Type1,0.042681522,12.15,184.295,4
Regular,FDG33,Seafood,2010,OUT046,Tier 1,Small,Supermarket Type1,0.14024028,5.365,171.0764,4
Regular,FDX22,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.022974812,6.785,208.7928,4
Regular,FDC22,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.136428395,6.89,193.982,4
Regular,FDV10,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0,7.645,41.8112,4
Regular,FDX33,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.117484834,9.195,158.5578,4
Regular,FDI34,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.085135953,10.65,232.3668,4
Regular,FDM09,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.085931544,11.15,169.679,4
Regular,FDO45,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.037952777,13.15,89.5856,4
Regular,FDO09,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.125274674,13.5,262.191,4
Regular,FDY33,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.097201128,14.5,159.4262,4
Regular,FDP45,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.030624844,15.7,252.2724,4
Regular,FDC34,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.172759093,16,157.0972,4
Regular,FDY22,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.159720671,16.5,144.5128,4
Regular,FDR34,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.015965308,17,229.4352,4
Regular,FDX57,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.047266211,17.25,97.0068,4
Regular,DRY23,Soft Drinks,2010,OUT046,Tier 1,Small,Supermarket Type1,0.109096371,9.395,44.6112,4
Regular,DRC36,Soft Drinks,2010,OUT046,Tier 1,Small,Supermarket Type1,0.044984874,13,175.0054,4
Regular,FDD47,Starchy Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.142410775,7.6,171.9448,4
Regular,FDD59,Starchy Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0,10.5,78.296,4
low fat,FDS35,Breads,2010,OUT046,Tier 1,Small,Supermarket Type1,0.111220521,9.3,65.7826,4
low fat,FDS52,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.005474515,8.89,99.7016,4
low fat,NCY29,Health and Hygiene,2010,OUT046,Tier 1,Small,Supermarket Type1,0.077234113,13.65,56.893,4
low fat,NCW54,Household,2010,OUT046,Tier 1,Small,Supermarket Type1,0.096413261,7.5,55.3588,4
reg,FDH60,Baking Goods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.08073703,19.7,197.011,4
reg,FDB26,Canned,2010,OUT046,Tier 1,Small,Supermarket Type1,0.031267496,14,51.464,4
reg,FDX39,Meat,2010,OUT046,Tier 1,Small,Supermarket Type1,0.049676157,14.3,212.4586,4
reg,FDO10,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.0127517,13.65,55.5588,4
LF,FDQ16,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.041823046,19.7,108.0912,4
LF,DRH11,Hard Drinks,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.075711199,5.98,55.6614,4
LF,FDX58,Snack Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.043852434,13.15,182.695,4
LF,FDO60,Baking Goods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.034563936,20,45.3086,4
LF,FDH57,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.035949725,10.895,132.9284,4
LF,DRO35,Hard Drinks,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.034765901,13.85,114.2492,4
LF,NCB42,Health and Hygiene,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.008609602,11.8,114.8492,4
LF,NCY05,Health and Hygiene,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.055301055,13.5,34.6874,4
LF,NCK05,Health and Hygiene,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.077892365,20.1,59.3536,4
LF,NCW42,Household,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.058799705,18.2,220.7456,4
LF,FDE58,Snack Foods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0,18.5,119.8124,4
LF,DRI25,Soft Drinks,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.034093203,19.6,56.6614,4
Low Fat,FDW23,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.082178616,5.765,37.0164,4
Low Fat,FDW24,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.037573095,6.8,50.2034,4
Low Fat,FDY59,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.031467128,8.195,91.8462,4
Low Fat,FDF12,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.08259502,8.235,149.1076,4
Low Fat,FDK24,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.101500374,9.195,45.2744,4
Low Fat,FDH12,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.085125951,9.6,107.128,4
Low Fat,FDI24,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.078903499,10.3,177.637,4
Low Fat,FDJ48,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0,11.3,245.2118,4
Low Fat,FDN48,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.065082452,13.35,93.0804,4
Low Fat,FDY48,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.023783007,14,104.0332,4
Low Fat,FDN12,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.08126841,15.6,110.2544,4
Low Fat,FDP60,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.056032247,17.35,102.3016,4
Low Fat,FDV36,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.026355345,18.7,127.102,4
Low Fat,FDP23,Breads,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.03565903,6.71,218.3166,4
Low Fat,FDV23,Breads,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.106051405,11,124.4046,4
Low Fat,FDU23,Breads,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.02176755,12.15,164.6184,4
Low Fat,FDR35,Breads,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.020739698,12.5,198.9742,4
Low Fat,FDW59,Breads,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.020757926,13.15,84.3566,4
Low Fat,FDP11,Breads,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.069240685,15.85,217.5166,4
Low Fat,FDS47,Breads,2015,OUT045,Tier 2,Medium,Supermarket Type1,0,16.75,88.7856,4
Low Fat,FDO13,Breakfast,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.061183503,7.865,164.5526,4
Low Fat,FDN13,Breakfast,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.152366659,18.6,98.5358,4
Low Fat,FDI26,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.03495749,5.94,177.1344,4
Low Fat,FDK38,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.053397989,6.65,149.3734,4
Low Fat,FDK14,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.041189152,6.98,82.8934,4
Low Fat,FDT49,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.151712642,7,104.828,4
Low Fat,FDS49,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.079506434,9,78.3644,4
Low Fat,FDS01,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.017780986,11.6,177.3686,4
Low Fat,FDB50,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.153930108,13,76.7986,4
Low Fat,FDP25,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.021250528,15.2,216.5824,4
Low Fat,FDC38,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.122742389,15.7,134.2942,4
Low Fat,FDC50,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.136774734,15.85,94.4094,4
Low Fat,FDN02,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.073977473,16.5,206.8638,4
Low Fat,FDD02,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.050392993,16.6,118.4124,4
Low Fat,FDY50,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.131221393,5.8,87.8172,4
Low Fat,FDB27,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.055502454,7.575,196.5768,4
Low Fat,FDB16,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.045016894,8.21,87.6198,4
Low Fat,DRG27,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.105323859,8.895,39.1138,4
Low Fat,FDC04,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.045076878,15.6,241.3854,4
Low Fat,FDV02,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.060668416,16.75,172.4106,4
Low Fat,FDT38,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.057654132,18.7,83.1566,4
Low Fat,FDY52,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.007363189,6.365,63.2536,4
Low Fat,FDR04,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.022612742,7.075,97.0068,4
Low Fat,FDD17,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.03269312,7.5,238.7906,4
Low Fat,FDE16,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.026397141,8.895,207.8954,4
Low Fat,FDZ04,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.038032068,9.31,61.351,4
Low Fat,FDE53,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.026934673,10.895,106.128,4
Low Fat,FDF41,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.131445848,12.15,246.846,4
Low Fat,FDG04,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.006075007,13.1,187.5898,4
Low Fat,FDI28,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.026375082,14.3,79.6302,4
Low Fat,FDT04,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.107258822,17.25,40.1822,4
Low Fat,FDF04,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.013664703,17.5,257.7304,4
Low Fat,FDK52,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.0793795,18.25,226.1062,4
Low Fat,FDX43,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.085447928,5.655,165.85,4
Low Fat,FDZ55,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.025460232,6.055,160.892,4
Low Fat,FDA31,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.110234793,7.1,171.708,4
Low Fat,FDX20,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.042646566,7.365,225.172,4
Low Fat,FDJ56,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.183774965,8.985,101.77,4
Low Fat,FDK56,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.130261652,9.695,185.2898,4
Low Fat,FDV31,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.106933748,9.8,175.337,4
Low Fat,FDJ32,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.057909547,10.695,60.4536,4
Low Fat,FDU07,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.059968347,11.1,152.8366,4
Low Fat,FDX08,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.022649893,12.85,179.3318,4
Low Fat,FDX55,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0,15.1,216.4166,4
Low Fat,FDF32,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.068219025,16.35,198.9426,4
Low Fat,FDY19,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.041448824,19.75,116.5466,4
Low Fat,FDB45,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.02137305,20.85,103.3306,4
Low Fat,DRF23,Hard Drinks,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.122901056,4.61,174.4396,4
Low Fat,DRK11,Hard Drinks,2015,OUT045,Tier 2,Medium,Supermarket Type1,0,8.21,148.2392,4
Low Fat,DRG23,Hard Drinks,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.086957199,8.88,152.5682,4
Low Fat,DRK59,Hard Drinks,2015,OUT045,Tier 2,Medium,Supermarket Type1,0,8.895,232.9616,4
Low Fat,DRJ11,Hard Drinks,2015,OUT045,Tier 2,Medium,Supermarket Type1,0,9.5,190.9872,4
Low Fat,DRO59,Hard Drinks,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.054264078,11.8,75.0012,4
Low Fat,DRH23,Hard Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.170663661,14.65,56.4614,4
Low Fat,DRN59,Hard Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.064271703,15,45.506,4
Low Fat,DRJ23,Hard Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.041753387,18.35,187.6872,4
Low Fat,NCO05,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.046653872,7.27,98.6384,4
Low Fat,NCJ17,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.152865879,7.68,84.9224,4
Low Fat,NCI17,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.143713508,8.645,96.641,4
Low Fat,NCL29,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.114170506,9.695,158.9604,4
Low Fat,NCX29,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.089333332,10,145.6102,4
Low Fat,NCR05,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.054741627,10.1,200.2084,4
Low Fat,NCV05,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.030269774,10.1,152.4656,4
Low Fat,NCK17,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.037971697,11,38.948,4
Low Fat,NCA53,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.009898492,11.395,48.8034,4
Low Fat,NCZ17,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.079592733,12.15,37.3506,4
Low Fat,NCT29,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.064240743,12.6,121.9414,4
Low Fat,NCY29,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.077390746,13.65,54.693,4
Low Fat,NCC42,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.04499948,15,140.4838,4
Low Fat,NCX05,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.097258937,15.2,114.8492,4
Low Fat,NCD42,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.012663476,16.5,39.3506,4
Low Fat,NCQ53,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.018943666,17.6,237.359,4
Low Fat,NCX41,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.017755213,19,211.7244,4
Low Fat,NCW05,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.148372897,20.25,108.8938,4
Low Fat,NCU30,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.034945416,5.11,161.121,4
Low Fat,NCY42,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.015193323,6.38,143.347,4
Low Fat,NCZ30,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.026238087,6.59,121.6098,4
Low Fat,NCY18,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.031214809,7.285,177.1054,4
Low Fat,NCQ30,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.029131242,7.725,123.8414,4
Low Fat,NCS06,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.031801103,7.935,261.591,4
Low Fat,NCE55,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.130191993,8.92,176.837,4
Low Fat,NCJ54,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.060188932,9.895,233.0642,4
Low Fat,NCA18,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.056191301,10.1,115.7492,4
Low Fat,NCI06,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.047814463,11.3,179.266,4
Low Fat,NCV06,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.066816565,11.3,192.2478,4
Low Fat,NCK54,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.029583249,12.15,114.715,4
Low Fat,NCP18,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.028656248,12.15,149.3708,4
Low Fat,NCS18,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.042296724,12.65,106.3938,4
Low Fat,NCS54,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.010013429,13.6,176.437,4
Low Fat,NCW06,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.050442528,16.2,190.8162,4
Low Fat,NCQ54,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.012567811,17.7,168.4474,4
Low Fat,NCI55,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.012679226,18.6,120.9414,4
Low Fat,NCG30,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.112549008,20.2,123.1046,4
Low Fat,NCG43,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.074390007,20.2,91.4462,4
Low Fat,NCI30,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.059055045,20.25,247.346,4
Low Fat,NCA06,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.143574191,20.5,37.219,4
Low Fat,NCR30,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.071136948,20.6,76.3696,4
Low Fat,FDK55,Meat,2015,OUT045,Tier 2,Small,Supermarket Type1,0.025813943,18.5,89.1172,4
Low Fat,NCK19,Others,2015,OUT045,Tier 2,Small,Supermarket Type1,0.090649107,9.8,194.3478,4
Low Fat,NCK07,Others,2015,OUT045,Tier 2,Small,Supermarket Type1,0.048785427,10.65,163.9526,4
Low Fat,NCL07,Others,2015,OUT045,Tier 2,Small,Supermarket Type1,0.031402114,13.85,40.248,4
Low Fat,NCI31,Others,2015,OUT045,Tier 2,Small,Supermarket Type1,0.081492092,20,35.519,4
Low Fat,FDH21,Seafood,2015,OUT045,Tier 2,Small,Supermarket Type1,0.031288338,10.395,159.5604,4
Low Fat,FDX34,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.072131519,6.195,120.1098,4
Low Fat,FDR58,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.04200648,6.675,92.6462,4
Low Fat,FDL33,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.10016525,7.235,193.9452,4
Low Fat,FDQ58,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.015332872,7.315,154.034,4
Low Fat,FDT21,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.0204332,7.42,248.9092,4
Low Fat,FDK21,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.010032624,7.905,248.3408,4
Low Fat,FDB22,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.111666665,8.02,155.2998,4
Low Fat,FDT34,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.174703862,9.3,104.0964,4
Low Fat,FDT22,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.112324552,10.395,60.622,4
Low Fat,FDR45,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.029001987,10.8,238.6222,4
Low Fat,FDP58,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.135416391,11.1,218.3482,4
Low Fat,FDT46,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.030869612,11.35,49.8008,4
Low Fat,FDZ45,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.067011609,14.1,197.1084,4
Low Fat,FDC47,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.119131749,15,226.9694,4
Low Fat,FDJ09,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.058513255,15,46.9744,4
Low Fat,FDX45,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.105068444,16.75,156.663,4
Low Fat,FDR46,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.139700397,16.85,147.776,4
Low Fat,FDP57,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.052550476,17.5,101.299,4
Low Fat,FDY10,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.049167388,17.6,114.9176,4
Low Fat,FDB59,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.015309885,18.25,197.6084,4
Low Fat,FDR09,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.077882226,18.25,258.0962,4
Low Fat,FDU34,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.075347426,18.25,126.3046,4
Low Fat,FDO57,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.108930629,20.75,160.9578,4
Low Fat,FDQ21,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.019462623,21.25,120.8756,4
Low Fat,DRG48,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.014584584,5.78,146.3102,4
Low Fat,DRJ01,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.115265695,6.135,160.5236,4
Low Fat,DRE13,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.027761289,6.28,85.8198,4
Low Fat,DRJ49,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.014021626,6.865,127.1652,4
Low Fat,DRD12,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.077350112,6.96,91.4146,4
Low Fat,DRK01,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.061188147,7.63,94.0436,4
Low Fat,DRH13,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.023934398,8.575,105.828,4
Low Fat,DRD37,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.013869809,9.8,47.406,4
Low Fat,DRD49,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.16817143,9.895,237.7564,4
Low Fat,DRF13,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.02984176,12.1,144.4444,4
